x_axis,channel_2,channel_4
-3.6523437,0.04830,-0.00
-3.6515625,0.05232,0
-3.6507812,0.04227,0
-3.65,0.04428,0
-3.6492187,0.05232,-0.00
-3.6484375,0.04830,-0.002
-3.6476562,0.05031,-0.00
-3.646875,0.05433,-0.00
-3.6460937,0.04629,-0.00
-3.6453125,0.04830,-0.002
-3.6445312,0.04629,-0.0024
-3.64375,0.05232,-0.00
-3.6429687,0.05031,-0.00
-3.6421875,0.05232,-0.00
-3.6414062,0.04629,-0.00
-3.640625,0.04629,0
-3.6398437,0.04428,-0.00
-3.6390625,0.04629,-0.00
-3.6382812,0.04629,-0.002
-3.6375,0.05031,0
-3.6367187,0.04629,-0.00
-3.6359375,0.04428,0.002
-3.6351562,0.04830,0
-3.634375,0.05232,-0.00
-3.6335937,0.05232,-0.00
-3.6328125,0.04428,-0.00
-3.6320312,0.04830,-0.00
-3.63125,0.05232,0
-3.6304687,0.04629,-0.00
-3.6296875,0.05031,-0.00
-3.6289062,0.04629,-0.00
-3.628125,0.04830,-0.002
-3.6273437,0.04629,0
-3.6265625,0.05433,-0.00
-3.6257812,0.04629,-0.00
-3.625,0.04830,-0.00
-3.6242187,0.05232,-0.00
-3.6234375,0.04629,-0.00
-3.6226562,0.04428,-0.00
-3.621875,0.04629,-0.00
-3.6210937,0.04629,0
-3.6203125,0.04830,-0.00
-3.6195312,0.04830,-0.002
-3.61875,0.05232,-0.002
-3.6179687,0.05433,-0.00
-3.6171875,0.05232,-0.00
-3.6164062,0.05031,-0.002
-3.615625,0.04629,-0.00
-3.6148437,0.04830,-0.00
-3.6140625,0.05232,-0.00
-3.6132812,0.04629,-0.00
-3.6125,0.04830,-0.00
-3.6117187,0.04830,-0.00
-3.6109375,0.04830,-0.00
-3.6101562,0.04830,0
-3.609375,0.04227,-0.00
-3.6085937,0.05031,-0.00
-3.6078125,0.05232,-0.00
-3.6070312,0.05031,-0.00
-3.60625,0.05232,-0.00
-3.6054687,0.04629,-0.00
-3.6046875,0.04629,0
-3.6039062,0.04428,-0.00
-3.603125,0.04830,0
-3.6023437,0.04830,0
-3.6015625,0.04428,-0.00
-3.6007812,0.04629,-0.00
-3.6,0.04830,-0.002
-3.5992187,0.04830,-0.0024
-3.5984375,0.04830,-0.00
-3.5976562,0.04227,-0.00
-3.596875,0.04629,-0.00
-3.5960937,0.05232,0
-3.5953125,0.04830,-0.00
-3.5945312,0.04830,-0.002
-3.59375,0.04830,-0.00
-3.5929687,0.04830,0
-3.5921875,0.04629,-0.00
-3.5914062,0.05232,-0.00
-3.590625,0.04629,-0.00
-3.5898437,0.04428,-0.00
-3.5890625,0.05232,-0.00
-3.5882812,0.04830,-0.002
-3.5875,0.05232,-0.00
-3.5867187,0.04830,-0.00
-3.5859375,0.04830,0
-3.5851562,0.04830,-0.00
-3.584375,0.04629,-0.00
-3.5835937,0.05031,-0.00
-3.5828125,0.04428,0
-3.5820312,0.04830,0
-3.58125,0.05232,-0.00
-3.5804687,0.05232,-0.00
-3.5796875,0.04428,0
-3.5789062,0.04830,0
-3.578125,0.04830,0
-3.5773437,0.03825,-0.00
-3.5765625,0.04629,-0.002
-3.5757812,0.04428,-0.00
-3.575,0.05232,-0.00
-3.5742187,0.04830,0
-3.5734375,0.04830,-0.00
-3.5726562,0.05232,-0.002
-3.571875,0.04629,-0.002
-3.5710937,0.04428,-0.00
-3.5703125,0.04629,0
-3.5695312,0.04428,-0.002
-3.56875,0.04428,-0.00
-3.5679687,0.04830,-0.00
-3.5671875,0.05031,0
-3.5664062,0.04428,0
-3.565625,0.04830,-0.00
-3.5648437,0.04830,-0.00
-3.5640625,0.04428,-0.00
-3.5632812,0.05232,-0.00
-3.5625,0.04428,-0.0024
-3.5617187,0.04830,0
-3.5609375,0.05031,-0.002
-3.5601562,0.05433,-0.00
-3.559375,0.04629,-0.00
-3.5585937,0.04428,-0.00
-3.5578125,0.04629,-0.00
-3.5570312,0.05232,-0.00
-3.55625,0.05031,-0.00
-3.5554687,0.04428,-0.00
-3.5546875,0.04830,-0.002
-3.5539062,0.05433,-0.00
-3.553125,0.05232,-0.00
-3.5523437,0.05031,0
-3.5515625,0.04428,-0.00
-3.5507812,0.04227,-0.002
-3.55,0.05031,0
-3.5492187,0.05232,0
-3.5484375,0.04830,-0.00
-3.5476562,0.05232,0
-3.546875,0.04830,-0.00
-3.5460937,0.04830,-0.00
-3.5453125,0.04428,-0.00
-3.5445312,0.04830,-0.002
-3.54375,0.04428,0
-3.5429687,0.04629,0
-3.5421875,0.04830,-0.00
-3.5414062,0.04428,-0.00
-3.540625,0.04830,-0.00
-3.5398437,0.05031,0
-3.5390625,0.04227,0.00
-3.5382812,0.04428,-0.002
-3.5375,0.04629,-0.00
-3.5367187,0.04830,-0.00
-3.5359375,0.04830,0
-3.5351562,0.04629,-0.0024
-3.534375,0.05031,-0.00
-3.5335937,0.04428,-0.0024
-3.5328125,0.05031,-0.00
-3.5320312,0.04428,-0.00
-3.53125,0.04629,-0.00
-3.5304687,0.04428,-0.002
-3.5296875,0.0583,0
-3.5289062,0.05031,-0.00
-3.528125,0.04830,-0.00
-3.5273437,0.04428,-0.00
-3.5265625,0.04830,-0.00
-3.5257812,0.04227,-0.002
-3.525,0.05031,0
-3.5242187,0.04428,0
-3.5234375,0.04428,0
-3.5226562,0.04428,-0.00
-3.521875,0.04830,-0.00
-3.5210937,0.04830,-0.00
-3.5203125,0.04629,-0.00
-3.5195312,0.05232,-0.00
-3.51875,0.04227,-0.00
-3.5179687,0.04830,-0.0024
-3.5171875,0.04629,-0.00
-3.5164062,0.04830,-0.002
-3.515625,0.05031,-0.00
-3.5148437,0.05031,-0.00
-3.5140625,0.05031,-0.002
-3.5132812,0.04830,-0.00
-3.5125,0.04830,-0.00
-3.5117187,0.05232,0
-3.5109375,0.04830,-0.00
-3.5101562,0.04830,-0.00
-3.509375,0.04629,0
-3.5085937,0.05031,-0.002
-3.5078125,0.05232,-0.00
-3.5070312,0.04629,0
-3.50625,0.04428,-0.00
-3.5054687,0.04026,-0.00
-3.5046875,0.04629,-0.00
-3.5039062,0.03825,-0.00
-3.503125,0.04227,0
-3.5023437,0.04629,-0.00
-3.5015625,0.05031,0
-3.5007812,0.04428,-0.002
-3.5,0.04428,-0.00
-3.4992187,0.04830,-0.00
-3.4984375,0.05232,-0.00
-3.4976562,0.05031,-0.00
-3.496875,0.04629,-0.00
-3.4960937,0.04227,-0.00
-3.4953125,0.04830,-0.00
-3.4945312,0.04428,-0.002
-3.49375,0.04629,-0.002
-3.4929687,0.05031,-0.00
-3.4921875,0.04830,-0.00
-3.4914062,0.05232,-0.00
-3.490625,0.05433,0
-3.4898437,0.05031,-0.00
-3.4890625,0.04629,-0.00
-3.4882812,0.04629,-0.00
-3.4875,0.05031,-0.002
-3.4867187,0.04830,-0.00
-3.4859375,0.05232,0
-3.4851562,0.04830,0
-3.484375,0.04026,-0.002
-3.4835937,0.04428,-0.002
-3.4828125,0.05031,0
-3.4820312,0.04830,-0.002
-3.48125,0.04428,-0.0024
-3.4804687,0.04428,-0.002
-3.4796875,0.05031,0
-3.4789062,0.04629,-0.00
-3.478125,0.04830,0
-3.4773437,0.04227,-0.00
-3.4765625,0.05031,-0.00
-3.4757812,0.04629,-0.00
-3.475,0.04428,-0.002
-3.4742187,0.05433,-0.00
-3.4734375,0.04830,-0.00
-3.4726562,0.04830,-0.002
-3.471875,0.04227,0
-3.4710937,0.04428,0
-3.4703125,0.04830,-0.00
-3.4695312,0.05433,0
-3.46875,0.05232,-0.002
-3.4679687,0.04629,-0.002
-3.4671875,0.04629,-0.002
-3.4664062,0.05031,0
-3.465625,0.04227,-0.00
-3.4648437,0.04830,-0.00
-3.4640625,0.05031,0
-3.4632812,0.05031,0
-3.4625,0.04830,-0.00
-3.4617187,0.05031,-0.00
-3.4609375,0.04629,-0.00
-3.4601562,0.04629,0
-3.459375,0.04830,-0.002
-3.4585937,0.04830,-0.00
-3.4578125,0.04629,-0.00
-3.4570312,0.04629,-0.00
-3.45625,0.04629,-0.00
-3.4554687,0.04830,-0.00
-3.4546875,0.04629,-0.00
-3.4539062,0.05232,-0.002
-3.453125,0.05031,-0.002
-3.4523437,0.05433,0
-3.4515625,0.05031,0
-3.4507812,0.05232,-0.00
-3.45,0.05433,-0.00
-3.4492187,0.04830,-0.00
-3.4484375,0.05031,-0.00
-3.4476562,0.05232,-0.002
-3.446875,0.05232,-0.00
-3.4460937,0.04629,-0.002
-3.4453125,0.04428,-0.00
-3.4445312,0.04428,-0.00
-3.44375,0.04428,-0.00
-3.4429687,0.04629,-0.002
-3.4421875,0.04830,-0.00
-3.4414062,0.05232,-0.00
-3.440625,0.04830,-0.00
-3.4398437,0.04629,-0.002
-3.4390625,0.04227,-0.00
-3.4382812,0.05232,-0.00
-3.4375,0.04629,0
-3.4367187,0.05031,-0.00
-3.4359375,0.04830,-0.0024
-3.4351562,0.04830,-0.00
-3.434375,0.04227,-0.00
-3.4335937,0.05031,-0.00
-3.4328125,0.05031,-0.00
-3.4320312,0.04830,-0.002
-3.43125,0.04629,-0.00
-3.4304687,0.04629,-0.00
-3.4296875,0.04428,0
-3.4289062,0.04830,0
-3.428125,0.04428,-0.00
-3.4273437,0.04428,-0.00
-3.4265625,0.04428,-0.002
-3.4257812,0.05232,-0.00
-3.425,0.04428,-0.00
-3.4242187,0.05232,0
-3.4234375,0.04830,-0.00
-3.4226562,0.04629,-0.00
-3.421875,0.04227,0
-3.4210937,0.05031,-0.00
-3.4203125,0.05031,0
-3.4195312,0.05232,-0.002
-3.41875,0.04830,-0.00
-3.4179687,0.04629,-0.00
-3.4171875,0.05232,-0.00
-3.4164062,0.05031,-0.00
-3.415625,0.04629,-0.00
-3.4148437,0.04629,-0.00
-3.4140625,0.04830,0
-3.4132812,0.05232,0.00
-3.4125,0.05031,0
-3.4117187,0.04227,0
-3.4109375,0.05031,-0.00
-3.4101562,0.04629,-0.00
-3.409375,0.05634,-0.002
-3.4085937,0.05232,-0.00
-3.4078125,0.04830,-0.00
-3.4070312,0.05031,0
-3.40625,0.04830,-0.00
-3.4054687,0.05433,0
-3.4046875,0.04830,-0.00
-3.4039062,0.04428,-0.00
-3.403125,0.04428,-0.00
-3.4023437,0.04629,-0.00
-3.4015625,0.04830,-0.00
-3.4007812,0.04830,-0.00
-3.4,0.05232,-0.00
-3.3992187,0.05232,-0.00
-3.3984375,0.04227,-0.00
-3.3976562,0.05031,-0.00
-3.396875,0.04629,-0.00
-3.3960937,0.04830,-0.002
-3.3953125,0.04629,0
-3.3945312,0.04227,-0.00
-3.39375,0.04629,0
-3.3929687,0.05232,-0.00
-3.3921875,0.05232,-0.00
-3.3914062,0.04830,-0.00
-3.390625,0.05232,0
-3.3898437,0.05433,-0.00
-3.3890625,0.04830,-0.00
-3.3882812,0.04830,-0.00
-3.3875,0.05031,-0.002
-3.3867187,0.04629,-0.00
-3.3859375,0.04227,-0.002
-3.3851562,0.05031,-0.00
-3.384375,0.04830,0
-3.3835937,0.05031,-0.00
-3.3828125,0.04227,-0.002
-3.3820312,0.04227,-0.00
-3.38125,0.05232,-0.00
-3.3804687,0.05232,-0.00
-3.3796875,0.04629,-0.00
-3.3789062,0.04830,-0.002
-3.378125,0.05433,-0.00
-3.3773437,0.04830,-0.002
-3.3765625,0.04629,-0.00
-3.3757812,0.04830,-0.00
-3.375,0.04830,-0.0024
-3.3742187,0.05232,-0.00
-3.3734375,0.05433,-0.002
-3.3726562,0.05433,-0.002
-3.371875,0.04227,-0.00
-3.3710937,0.05433,0
-3.3703125,0.05031,-0.00
-3.3695312,0.05031,-0.00
-3.36875,0.04629,0
-3.3679687,0.05031,-0.00
-3.3671875,0.05031,0.00
-3.3664062,0.04428,-0.00
-3.365625,0.04629,-0.002
-3.3648437,0.04428,-0.00
-3.3640625,0.05433,-0.00
-3.3632812,0.04428,-0.002
-3.3625,0.04830,-0.00
-3.3617187,0.04629,-0.00
-3.3609375,0.04629,-0.00
-3.3601562,0.04830,-0.002
-3.359375,0.04830,-0.002
-3.3585937,0.04428,-0.00
-3.3578125,0.04629,-0.00
-3.3570312,0.04830,-0.00
-3.35625,0.05433,-0.00
-3.3554687,0.05232,-0.00
-3.3546875,0.05232,-0.00
-3.3539062,0.05031,-0.00
-3.353125,0.04830,-0.002
-3.3523437,0.04830,-0.00
-3.3515625,0.05031,-0.00
-3.3507812,0.05433,-0.00
-3.35,0.04629,-0.00
-3.3492187,0.04830,-0.00
-3.3484375,0.05232,-0.00
-3.3476562,0.05031,-0.002
-3.346875,0.05232,-0.00
-3.3460937,0.04629,-0.00
-3.3453125,0.05031,-0.00
-3.3445312,0.04629,0
-3.34375,0.04830,0
-3.3429687,0.04830,-0.00
-3.3421875,0.04629,-0.00
-3.3414062,0.04227,-0.00
-3.340625,0.05031,0
-3.3398437,0.04227,-0.00
-3.3390625,0.05031,-0.00
-3.3382812,0.04428,-0.00
-3.3375,0.04428,-0.00
-3.3367187,0.05232,-0.0024
-3.3359375,0.04428,-0.00
-3.3351562,0.04629,-0.00
-3.334375,0.05433,-0.00
-3.3335937,0.05031,0
-3.3328125,0.04830,0
-3.3320312,0.04629,0
-3.33125,0.05232,-0.00
-3.3304687,0.05232,0
-3.3296875,0.05031,0
-3.3289062,0.04227,0
-3.328125,0.04629,-0.00
-3.3273437,0.04629,-0.00
-3.3265625,0.05232,-0.00
-3.3257812,0.04629,-0.00
-3.325,0.05031,0
-3.3242187,0.05031,-0.00
-3.3234375,0.04428,-0.00
-3.3226562,0.04227,0
-3.321875,0.04830,-0.002
-3.3210937,0.04629,-0.00
-3.3203125,0.05232,-0.00
-3.3195312,0.04629,-0.00
-3.31875,0.04629,-0.00
-3.3179687,0.04227,-0.00
-3.3171875,0.05031,-0.002
-3.3164062,0.04428,0
-3.315625,0.0583,0
-3.3148437,0.05634,0
-3.3140625,0.05232,-0.00
-3.3132812,0.04830,-0.00
-3.3125,0.05031,-0.002
-3.3117187,0.05232,-0.00
-3.3109375,0.04428,-0.00
-3.3101562,0.05232,0
-3.309375,0.05031,-0.002
-3.3085937,0.05433,-0.00
-3.3078125,0.04428,-0.00
-3.3070312,0.04830,-0.00
-3.30625,0.04629,-0.00
-3.3054687,0.05232,-0.002
-3.3046875,0.04629,-0.00
-3.3039062,0.04629,-0.00
-3.303125,0.04428,-0.00
-3.3023437,0.05031,-0.002
-3.3015625,0.05031,-0.0024
-3.3007812,0.05031,-0.00
-3.3,0.04830,-0.00
-3.2992187,0.04629,-0.00
-3.2984375,0.04830,-0.00
-3.2976562,0.05232,-0.00
-3.296875,0.04227,-0.0024
-3.2960937,0.05031,-0.00
-3.2953125,0.04629,-0.002
-3.2945312,0.05232,0
-3.29375,0.05232,-0.00
-3.2929687,0.05031,-0.00
-3.2921875,0.04629,-0.00
-3.2914062,0.04830,-0.002
-3.290625,0.05031,-0.00
-3.2898437,0.04629,-0.002
-3.2890625,0.05031,-0.00
-3.2882812,0.04428,-0.00
-3.2875,0.05031,-0.00
-3.2867187,0.04830,0
-3.2859375,0.04629,-0.00
-3.2851562,0.04428,-0.00
-3.284375,0.04629,-0.00
-3.2835937,0.04629,-0.00
-3.2828125,0.04428,-0.00
-3.2820312,0.04227,-0.00
-3.28125,0.05031,0
-3.2804687,0.04629,0
-3.2796875,0.05232,-0.00
-3.2789062,0.05634,-0.00
-3.278125,0.04227,-0.002
-3.2773437,0.04629,-0.00
-3.2765625,0.04428,-0.00
-3.2757812,0.04629,-0.00
-3.275,0.05232,0.00
-3.2742187,0.04830,-0.00
-3.2734375,0.05031,-0.0024
-3.2726562,0.04629,0
-3.271875,0.04830,-0.00
-3.2710937,0.05232,-0.002
-3.2703125,0.04629,-0.00
-3.2695312,0.04830,-0.00
-3.26875,0.04629,-0.00
-3.2679687,0.05031,-0.002
-3.2671875,0.04629,-0.00
-3.2664062,0.04629,-0.002
-3.265625,0.05232,-0.00
-3.2648437,0.05031,-0.00
-3.2640625,0.05031,-0.00
-3.2632812,0.04830,-0.00
-3.2625,0.04629,-0.00
-3.2617187,0.04428,-0.002
-3.2609375,0.04428,-0.002
-3.2601562,0.04629,-0.00
-3.259375,0.04428,0
-3.2585937,0.05433,0
-3.2578125,0.04629,-0.00
-3.2570312,0.04629,-0.00
-3.25625,0.04830,-0.00
-3.2554687,0.04830,-0.00
-3.2546875,0.05232,-0.00
-3.2539062,0.0583,-0.00
-3.253125,0.05031,-0.002
-3.2523437,0.04830,-0.00
-3.2515625,0.05232,-0.002
-3.2507812,0.05031,-0.00
-3.25,0.05031,-0.00
-3.2492187,0.05031,-0.002
-3.2484375,0.0583,-0.002
-3.2476562,0.04227,-0.00
-3.246875,0.04629,-0.00
-3.2460937,0.05232,-0.00
-3.2453125,0.05232,-0.00
-3.2445312,0.04830,-0.00
-3.24375,0.04428,-0.00
-3.2429687,0.05031,0
-3.2421875,0.04428,-0.00
-3.2414062,0.04830,0
-3.240625,0.05031,-0.00
-3.2398437,0.05031,0
-3.2390625,0.05232,-0.00
-3.2382812,0.05031,-0.00
-3.2375,0.04629,-0.00
-3.2367187,0.04830,-0.00
-3.2359375,0.04428,0
-3.2351562,0.05031,-0.00
-3.234375,0.05634,-0.002
-3.2335937,0.04830,-0.00
-3.2328125,0.04629,-0.00
-3.2320312,0.05031,0
-3.23125,0.05031,-0.00
-3.2304687,0.04830,-0.00
-3.2296875,0.05433,0.00
-3.2289062,0.05031,-0.00
-3.228125,0.04629,-0.002
-3.2273437,0.05232,-0.00
-3.2265625,0.04830,-0.00
-3.2257812,0.05031,-0.00
-3.225,0.04629,-0.00
-3.2242187,0.04428,0
-3.2234375,0.04629,-0.00
-3.2226562,0.05031,0
-3.221875,0.04026,0
-3.2210937,0.04629,-0.00
-3.2203125,0.05031,-0.002
-3.2195312,0.04428,0
-3.21875,0.05031,-0.00
-3.2179687,0.05232,-0.002
-3.2171875,0.0583,-0.00
-3.2164062,0.05031,0
-3.215625,0.05031,-0.00
-3.2148437,0.04830,-0.00
-3.2140625,0.05232,0
-3.2132812,0.05031,-0.002
-3.2125,0.05232,-0.00
-3.2117187,0.04830,-0.00
-3.2109375,0.05433,-0.00
-3.2101562,0.05031,-0.00
-3.209375,0.05031,-0.002
-3.2085937,0.04629,-0.00
-3.2078125,0.05433,0
-3.2070312,0.05433,-0.002
-3.20625,0.05031,-0.00
-3.2054687,0.05031,-0.00
-3.2046875,0.05031,-0.00
-3.2039062,0.04629,-0.00
-3.203125,0.04830,-0.00
-3.2023437,0.05232,0
-3.2015625,0.05031,-0.002
-3.2007812,0.04428,-0.00
-3.2,0.04629,-0.00
-3.1992187,0.05232,-0.00
-3.1984375,0.04428,-0.002
-3.1976562,0.05031,-0.002
-3.196875,0.04830,-0.00
-3.1960937,0.04830,0
-3.1953125,0.05232,-0.00
-3.1945312,0.05232,-0.002
-3.19375,0.04428,0
-3.1929687,0.05232,0
-3.1921875,0.05232,-0.002
-3.1914062,0.05232,-0.00
-3.190625,0.05031,0
-3.1898437,0.04629,-0.00
-3.1890625,0.05433,-0.00
-3.1882812,0.04830,-0.00
-3.1875,0.04629,-0.002
-3.1867187,0.05031,-0.00
-3.1859375,0.05031,-0.00
-3.1851562,0.05433,-0.00
-3.184375,0.04629,-0.002
-3.1835937,0.04629,0.00
-3.1828125,0.04830,-0.00
-3.1820312,0.05232,-0.00
-3.18125,0.04830,-0.002
-3.1804687,0.05634,-0.00
-3.1796875,0.05232,-0.00
-3.1789062,0.04629,-0.00
-3.178125,0.05031,-0.002
-3.1773437,0.04227,-0.002
-3.1765625,0.05433,0
-3.1757812,0.05634,0
-3.175,0.04629,-0.00
-3.1742187,0.05433,-0.00
-3.1734375,0.05433,-0.00
-3.1726562,0.05031,-0.00
-3.171875,0.05031,-0.00
-3.1710937,0.04830,-0.002
-3.1703125,0.04629,-0.00
-3.1695312,0.05031,-0.00
-3.16875,0.05232,-0.00
-3.1679687,0.04629,-0.00
-3.1671875,0.0583,-0.002
-3.1664062,0.05031,-0.00
-3.165625,0.05232,0
-3.1648437,0.05031,0
-3.1640625,0.05433,-0.00
-3.1632812,0.05433,-0.00
-3.1625,0.04830,-0.00
-3.1617187,0.05031,-0.002
-3.1609375,0.04830,-0.00
-3.1601562,0.04830,-0.00
-3.159375,0.05433,-0.00
-3.1585937,0.05433,0
-3.1578125,0.05433,-0.00
-3.1570312,0.05433,-0.00
-3.15625,0.04830,0
-3.1554687,0.05031,-0.002
-3.1546875,0.05031,-0.00
-3.1539062,0.05031,-0.002
-3.153125,0.05634,-0.00
-3.1523437,0.05031,-0.00
-3.1515625,0.05433,0
-3.1507812,0.0583,-0.002
-3.15,0.04830,0
-3.1492187,0.05634,0
-3.1484375,0.04830,-0.00
-3.1476562,0.05031,-0.00
-3.146875,0.05031,-0.00
-3.1460937,0.05031,0
-3.1453125,0.04830,-0.00
-3.1445312,0.05232,-0.00
-3.14375,0.05634,0
-3.1429687,0.04629,-0.00
-3.1421875,0.04227,-0.00
-3.1414062,0.05433,-0.002
-3.140625,0.05232,-0.00
-3.1398437,0.05031,-0.00
-3.1390625,0.05031,-0.002
-3.1382812,0.0583,-0.00
-3.1375,0.05232,-0.002
-3.1367187,0.05232,-0.00
-3.1359375,0.0583,-0.002
-3.1351562,0.05433,-0.00
-3.134375,0.05232,-0.00
-3.1335937,0.04428,0
-3.1328125,0.04629,0
-3.1320312,0.05634,-0.00
-3.13125,0.05433,-0.002
-3.1304687,0.05634,0
-3.1296875,0.05634,0.00
-3.1289062,0.05433,-0.00
-3.128125,0.05232,-0.00
-3.1273437,0.05232,-0.00
-3.1265625,0.05232,-0.00
-3.1257812,0.05232,0
-3.125,0.04830,-0.002
-3.1242187,0.05232,-0.00
-3.1234375,0.05634,-0.00
-3.1226562,0.0583,-0.00
-3.121875,0.05031,-0.002
-3.1210937,0.04629,-0.002
-3.1203125,0.05232,-0.00
-3.1195312,0.05433,0
-3.11875,0.04830,-0.00
-3.1179687,0.05433,-0.00
-3.1171875,0.05031,-0.00
-3.1164062,0.0583,-0.00
-3.115625,0.0583,-0.002
-3.1148437,0.05634,-0.002
-3.1140625,0.05433,-0.00
-3.1132812,0.0604,-0.0024
-3.1125,0.05232,-0.00
-3.1117187,0.05232,-0.00
-3.1109375,0.05634,-0.00
-3.1101562,0.05232,0
-3.109375,0.05433,-0.00
-3.1085937,0.05232,-0.00
-3.1078125,0.0604,-0.00
-3.1070312,0.05433,-0.00
-3.10625,0.05031,-0.002
-3.1054687,0.0583,-0.002
-3.1046875,0.05433,-0.00
-3.1039062,0.05634,-0.00
-3.103125,0.05433,-0.002
-3.1023437,0.05232,-0.00
-3.1015625,0.05433,-0.00
-3.1007812,0.04830,-0.00
-3.1,0.05031,0
-3.0992187,0.05433,-0.002
-3.0984375,0.05433,-0.002
-3.0976562,0.0583,-0.002
-3.096875,0.05031,-0.00
-3.0960937,0.05232,-0.002
-3.0953125,0.05232,-0.002
-3.0945312,0.04629,-0.00
-3.09375,0.05031,-0.00
-3.0929687,0.05634,-0.00
-3.0921875,0.0604,-0.002
-3.0914062,0.0583,-0.00
-3.090625,0.05433,-0.002
-3.0898437,0.0604,-0.00
-3.0890625,0.05433,-0.00
-3.0882812,0.05433,0
-3.0875,0.05433,0
-3.0867187,0.05634,-0.00
-3.0859375,0.05433,0
-3.0851562,0.05232,-0.00
-3.084375,0.05433,-0.00
-3.0835937,0.05433,0
-3.0828125,0.05031,-0.00
-3.0820312,0.05232,-0.00
-3.08125,0.0583,-0.00
-3.0804687,0.04629,-0.00
-3.0796875,0.05433,-0.00
-3.0789062,0.05433,0
-3.078125,0.05031,-0.00
-3.0773437,0.05433,-0.00
-3.0765625,0.0604,-0.00
-3.0757812,0.05634,-0.00
-3.075,0.0583,-0.002
-3.0742187,0.06237,-0.00
-3.0734375,0.05232,-0.002
-3.0726562,0.05634,-0.00
-3.071875,0.05634,-0.00
-3.0710937,0.0583,-0.00
-3.0703125,0.0583,0
-3.0695312,0.05232,-0.00
-3.06875,0.0583,0
-3.0679687,0.0583,-0.00
-3.0671875,0.04830,-0.002
-3.0664062,0.0604,-0.00
-3.065625,0.05433,-0.00
-3.0648437,0.06237,-0.002
-3.0640625,0.0583,-0.00
-3.0632812,0.05634,-0.00
-3.0625,0.05232,0
-3.0617187,0.05433,-0.002
-3.0609375,0.05433,0
-3.0601562,0.04830,-0.00
-3.059375,0.05433,-0.00
-3.0585937,0.05232,-0.002
-3.0578125,0.05433,-0.00
-3.0570312,0.05433,0
-3.05625,0.0604,0
-3.0554687,0.0583,0
-3.0546875,0.06438,-0.00
-3.0539062,0.06237,-0.00
-3.053125,0.0604,-0.00
-3.0523437,0.0583,0
-3.0515625,0.05232,-0.002
-3.0507812,0.0604,-0.00
-3.05,0.0604,-0.00
-3.0492187,0.05433,-0.00
-3.0484375,0.05634,-0.00
-3.0476562,0.0583,-0.002
-3.046875,0.05634,-0.00
-3.0460937,0.0583,0
-3.0453125,0.05433,-0.00
-3.0445312,0.05634,0
-3.04375,0.05634,-0.002
-3.0429687,0.05634,-0.00
-3.0421875,0.04830,0
-3.0414062,0.0604,0
-3.040625,0.05433,-0.00
-3.0398437,0.05433,0
-3.0390625,0.05634,-0.00
-3.0382812,0.0583,-0.00
-3.0375,0.0604,0
-3.0367187,0.06840,-0.00
-3.0359375,0.06237,-0.00
-3.0351562,0.05433,-0.002
-3.034375,0.0583,-0.00
-3.0335937,0.06237,-0.00
-3.0328125,0.05634,-0.002
-3.0320312,0.06438,0
-3.03125,0.0604,-0.00
-3.0304687,0.0583,-0.00
-3.0296875,0.0604,0.00
-3.0289062,0.0604,-0.002
-3.028125,0.05634,-0.00
-3.0273437,0.0583,-0.00
-3.0265625,0.05433,0
-3.0257812,0.05433,0
-3.025,0.05634,0
-3.0242187,0.06237,-0.00
-3.0234375,0.06237,-0.00
-3.0226562,0.0583,-0.002
-3.021875,0.05634,-0.00
-3.0210937,0.05433,-0.00
-3.0203125,0.06639,-0.00
-3.0195312,0.0604,-0.00
-3.01875,0.05634,-0.00
-3.0179687,0.0583,-0.00
-3.0171875,0.06639,-0.00
-3.0164062,0.0604,0
-3.015625,0.0604,-0.00
-3.0148437,0.0583,0
-3.0140625,0.06438,0
-3.0132812,0.06438,0
-3.0125,0.0604,-0.002
-3.0117187,0.05634,-0.00
-3.0109375,0.06237,-0.00
-3.0101562,0.0604,-0.00
-3.009375,0.06639,-0.00
-3.0085937,0.06438,-0.002
-3.0078125,0.06639,-0.00
-3.0070312,0.05634,-0.002
-3.00625,0.0604,0
-3.0054687,0.06237,-0.00
-3.0046875,0.0583,-0.00
-3.0039062,0.06237,-0.002
-3.003125,0.0604,-0.00
-3.0023437,0.0583,-0.00
-3.0015625,0.0604,-0.00
-3.0007812,0.06237,-0.00
-3,0.06237,-0.002
-2.9992187,0.06639,-0.002
-2.9984375,0.06438,-0.00
-2.9976562,0.06237,-0.00
-2.996875,0.06840,-0.00
-2.9960937,0.07041,-0.00
-2.9953125,0.0604,-0.002
-2.9945312,0.06438,-0.00
-2.99375,0.06438,-0.00
-2.9929687,0.07242,-0.00
-2.9921875,0.06840,-0.00
-2.9914062,0.06237,-0.00
-2.990625,0.06840,-0.00
-2.9898437,0.0583,-0.002
-2.9890625,0.06438,-0.002
-2.9882812,0.06237,-0.00
-2.9875,0.0583,-0.00
-2.9867187,0.06639,0.00
-2.9859375,0.06438,-0.002
-2.9851562,0.06237,-0.002
-2.984375,0.06840,-0.00
-2.9835937,0.05433,0
-2.9828125,0.06237,0
-2.9820312,0.0604,-0.0024
-2.98125,0.07242,-0.00
-2.9804687,0.06639,-0.00
-2.9796875,0.06639,-0.00
-2.9789062,0.07644,-0.00
-2.978125,0.06639,-0.002
-2.9773437,0.06237,-0.00
