x_axis,channel_2,4
-4.25,0.007403,+4.646435E+00
-4.246094,0.007278,+4.646435E+00
-4.242188,0.007152,+4.646435E+00
-4.238281,0.006901,+4.646435E+00
-4.234375,0.006398,+4.646435E+00
-4.230469,0.006273,+4.646435E+00
-4.226563,0.006147,+4.646435E+00
-4.222656,0.006022,+4.646435E+00
-4.21875,0.00577,+4.646435E+00
-4.214844,0.005519,+4.646435E+00
-4.210938,0.005393,+4.646435E+00
-4.207031,0.005393,+4.646435E+00
-4.203125,0.005268,+4.646435E+00
-4.199219,0.005016,+4.646435E+00
-4.195313,0.004891,+4.646435E+00
-4.191406,0.00464,+4.646435E+00
-4.1875,0.00464,+4.646435E+00
-4.183594,0.004388,+4.646435E+00
-4.179688,0.004388,+4.646435E+00
-4.175781,0.004137,+4.646435E+00
-4.171875,0.003886,+4.646435E+00
-4.167969,0.00376,+4.646435E+00
-4.164063,0.003635,+4.646435E+00
-4.160156,0.003383,+4.646435E+00
-4.15625,0.003132,+4.646435E+00
-4.152344,0.003006,+4.646435E+00
-4.148438,0.002881,+4.646435E+00
-4.144531,0.002881,+4.646435E+00
-4.140625,0.00263,+4.646435E+00
-4.136719,0.002504,+4.646435E+00
-4.132813,0.002378,+4.646435E+00
-4.128906,0.002253,+4.646435E+00
-4.125,0.002253,+4.646435E+00
-4.121094,0.002127,+4.646435E+00
-4.117188,0.002001,+4.646435E+00
-4.113281,0.002001,+4.646435E+00
-4.109375,0.001876,+4.646435E+00
-4.105469,0.002001,+4.646435E+00
-4.101563,0.002001,+4.646435E+00
-4.097656,0.001876,+4.646435E+00
-4.09375,0.00175,+4.646435E+00
-4.089844,0.00175,+4.646435E+00
-4.085938,0.00175,+4.646435E+00
-4.082031,0.00175,+4.646435E+00
-4.078125,0.00175,+4.646435E+00
-4.074219,0.001625,+4.646435E+00
-4.070313,0.001625,+4.646435E+00
-4.066406,0.00175,+4.646435E+00
-4.0625,0.001625,+4.646435E+00
-4.058594,0.00175,+4.646435E+00
-4.054688,0.001625,+4.646435E+00
-4.050781,0.001625,+4.646435E+00
-4.046875,0.00175,+4.646435E+00
-4.042969,0.00175,+4.646435E+00
-4.039063,0.00175,+4.646435E+00
-4.035156,0.001625,+4.646435E+00
-4.03125,0.001625,+4.646435E+00
-4.027344,0.00175,+4.646435E+00
-4.023438,0.00175,+4.646435E+00
-4.019531,0.00175,+4.646435E+00
-4.015625,0.00175,+4.646435E+00
-4.011719,0.00175,+4.646435E+00
-4.007813,0.00175,+4.646435E+00
-4.003906,0.001876,+4.646435E+00
-4.0,0.001876,+4.646435E+00
-3.996094,0.001876,+4.646435E+00
-3.992188,0.00175,+4.646435E+00
-3.988281,0.001876,+4.646435E+00
-3.984375,0.002001,+4.646435E+00
-3.980469,0.002001,+4.646435E+00
-3.976563,0.002001,+4.646435E+00
-3.972656,0.001876,+4.646435E+00
-3.96875,0.002001,+4.646435E+00
-3.964844,0.002001,+4.646435E+00
-3.960938,0.002127,+4.646435E+00
-3.957031,0.002127,+4.646435E+00
-3.953125,0.002001,+4.646435E+00
-3.949219,0.002127,+4.646435E+00
-3.945313,0.002253,+4.646435E+00
-3.941406,0.002253,+4.646435E+00
-3.9375,0.002127,+4.646435E+00
-3.933594,0.002127,+4.646435E+00
-3.929688,0.002127,+4.646435E+00
-3.925781,0.002253,+4.646435E+00
-3.921875,0.002378,+4.646435E+00
-3.917969,0.002253,+4.646435E+00
-3.914063,0.002253,+4.646435E+00
-3.910156,0.002253,+4.646435E+00
-3.90625,0.002378,+4.646435E+00
-3.902344,0.002378,+4.646435E+00
-3.898438,0.002378,+4.646435E+00
-3.894531,0.002378,+4.646435E+00
-3.890625,0.002253,+4.646435E+00
-3.886719,0.002378,+4.646435E+00
-3.882813,0.002504,+4.646435E+00
-3.878906,0.002504,+4.646435E+00
-3.875,0.002378,+4.646435E+00
-3.871094,0.002504,+4.646435E+00
-3.867188,0.002504,+4.646435E+00
-3.863281,0.00263,+4.646435E+00
-3.859375,0.00263,+4.646435E+00
-3.855469,0.002504,+4.646435E+00
-3.851563,0.002504,+4.646435E+00
-3.847656,0.002504,+4.646435E+00
-3.84375,0.00263,+4.646435E+00
-3.839844,0.00263,+4.646435E+00
-3.835938,0.002504,+4.646435E+00
-3.832031,0.002504,+4.646435E+00
-3.828125,0.002504,+4.646435E+00
-3.824219,0.00263,+4.646435E+00
-3.820313,0.00263,+4.646435E+00
-3.816406,0.00263,+4.646435E+00
-3.8125,0.002504,+4.646435E+00
-3.808594,0.00263,+4.646435E+00
-3.804688,0.002755,+4.646435E+00
-3.800781,0.002755,+4.646435E+00
-3.796875,0.00263,+4.646435E+00
-3.792969,0.00263,+4.646435E+00
-3.789063,0.002755,+4.646435E+00
-3.785156,0.002881,+4.646435E+00
-3.78125,0.002881,+4.646435E+00
-3.777344,0.002881,+4.646435E+00
-3.773438,0.002755,+4.646435E+00
-3.769531,0.002881,+4.646435E+00
-3.765625,0.002881,+4.646435E+00
-3.761719,0.003006,+4.646435E+00
-3.757813,0.003006,+4.646435E+00
-3.753906,0.002881,+4.646435E+00
-3.75,0.002881,+4.646435E+00
-3.746094,0.003006,+4.646435E+00
-3.742188,0.003006,+4.646435E+00
-3.738281,0.003006,+4.646435E+00
-3.734375,0.002881,+4.646435E+00
-3.730469,0.002881,+4.646435E+00
-3.726563,0.003006,+4.646435E+00
-3.722656,0.003006,+4.646435E+00
-3.71875,0.003006,+4.646435E+00
-3.714844,0.002881,+4.646435E+00
-3.710938,0.002755,+4.646435E+00
-3.707031,0.002755,+4.646435E+00
-3.703125,0.002881,+4.646435E+00
-3.699219,0.002755,+4.646435E+00
-3.695313,0.00263,+4.646435E+00
-3.691406,0.00263,+4.646435E+00
-3.6875,0.00263,+4.646435E+00
-3.683594,0.00263,+4.646435E+00
-3.679688,0.00263,+4.646435E+00
-3.675781,0.002504,+4.646435E+00
-3.671875,0.002378,+4.646435E+00
-3.667969,0.002378,+4.646435E+00
-3.664063,0.002378,+4.646435E+00
-3.660156,0.002378,+4.646435E+00
-3.65625,0.002253,+4.646435E+00
-3.652344,0.002127,+4.646435E+00
-3.648438,0.002127,+4.646435E+00
-3.644531,0.002253,+4.646435E+00
-3.640625,0.002127,+4.646435E+00
-3.636719,0.002001,+4.646435E+00
-3.632813,0.002001,+4.646435E+00
-3.628906,0.001876,+4.646435E+00
-3.625,0.002001,+4.646435E+00
-3.621094,0.001876,+4.646435E+00
-3.617188,0.00175,+4.646435E+00
-3.613281,0.00175,+4.646435E+00
-3.609375,0.00175,+4.646435E+00
-3.605469,0.001876,+4.646435E+00
-3.601563,0.001876,+4.646435E+00
-3.597656,0.001876,+4.646435E+00
-3.59375,0.001876,+4.646435E+00
-3.589844,0.001876,+4.646435E+00
-3.585938,0.002127,+4.646435E+00
-3.582031,0.002253,+4.646435E+00
-3.578125,0.002378,+4.646435E+00
-3.574219,0.002504,+4.646435E+00
-3.570313,0.002755,+4.646435E+00
-3.566406,0.002881,+4.646435E+00
-3.5625,0.003132,+4.646435E+00
-3.558594,0.003383,+4.646435E+00
-3.554688,0.003383,+4.646435E+00
-3.550781,0.003509,+4.646435E+00
-3.546875,0.003635,+4.646435E+00
-3.542969,0.003886,+4.646435E+00
-3.539063,0.004011,+4.646435E+00
-3.535156,0.004011,+4.646435E+00
-3.53125,0.004011,+4.646435E+00
-3.527344,0.004137,+4.646435E+00
-3.523438,0.004388,+4.646435E+00
-3.519531,0.00464,+4.646435E+00
-3.515625,0.004765,+4.646435E+00
-3.511719,0.005016,+4.646435E+00
-3.507813,0.005645,+4.646435E+00
-3.503906,0.006273,+4.646435E+00
-3.5,0.006524,+4.646435E+00
-3.496094,0.006775,+4.646435E+00
-3.492188,0.007152,+4.646435E+00
-3.488281,0.007529,+4.646435E+00
-3.484375,0.007906,+4.646435E+00
-3.480469,0.008032,+4.646435E+00
-3.476563,0.00778,+4.646435E+00
-3.472656,0.007529,+4.646435E+00
-3.46875,0.007529,+4.646435E+00
-3.464844,0.007655,+4.646435E+00
-3.460938,0.007403,+4.646435E+00
-3.457031,0.007403,+4.646435E+00
-3.453125,0.007278,+4.646435E+00
-3.449219,0.007655,+4.646435E+00
-3.445313,0.008157,+4.646435E+00
-3.441406,0.008408,+4.646435E+00
-3.4375,0.00866,+4.646435E+00
-3.433594,0.008534,+4.646435E+00
-3.429688,0.008785,+4.646435E+00
-3.425781,0.009162,+4.646435E+00
-3.421875,0.009665,+4.646435E+00
-3.417969,0.00979,+4.646435E+00
-3.414063,0.009413,+4.646435E+00
-3.410156,0.009162,+4.646435E+00
-3.40625,0.009162,+4.646435E+00
-3.402344,0.009162,+4.646435E+00
-3.398438,0.008785,+4.646435E+00
-3.394531,0.008283,+4.646435E+00
-3.390625,0.008032,+4.646435E+00
-3.386719,0.008157,+4.646435E+00
-3.382813,0.008157,+4.646435E+00
-3.378906,0.007906,+4.646435E+00
-3.375,0.007655,+4.646435E+00
-3.371094,0.007906,+4.646435E+00
-3.367188,0.008157,+4.646435E+00
-3.363281,0.008534,+4.646435E+00
-3.359375,0.00866,+4.646435E+00
-3.355469,0.008785,+4.646435E+00
-3.351563,0.008785,+4.646435E+00
-3.347656,0.008911,+4.646435E+00
-3.34375,0.009162,+4.646435E+00
-3.339844,0.008534,+4.646435E+00
-3.335938,0.008534,+4.646435E+00
-3.332031,0.008157,+4.646435E+00
-3.328125,0.008157,+4.646435E+00
-3.324219,0.007906,+4.646435E+00
-3.320313,0.007278,+4.646435E+00
-3.316406,0.006901,+4.646435E+00
-3.3125,0.006273,+4.646435E+00
-3.308594,0.006022,+4.646435E+00
-3.304688,0.00577,+4.646435E+00
-3.300781,0.005393,+4.646435E+00
-3.296875,0.005016,+4.646435E+00
-3.292969,0.004514,+4.646435E+00
-3.289063,0.004388,+4.646435E+00
-3.285156,0.004137,+4.646435E+00
-3.28125,0.003886,+4.646435E+00
-3.277344,0.003635,+4.646435E+00
-3.273438,0.003383,+4.646435E+00
-3.269531,0.003383,+4.646435E+00
-3.265625,0.003509,+4.646435E+00
-3.261719,0.003635,+4.646435E+00
-3.257813,0.00376,+4.646435E+00
-3.253906,0.00376,+4.646435E+00
-3.25,0.003886,+4.646435E+00
-3.246094,0.003886,+4.646435E+00
-3.242188,0.004137,+4.646435E+00
-3.238281,0.004137,+4.646435E+00
-3.234375,0.004263,+4.646435E+00
-3.230469,0.00464,+4.646435E+00
-3.226563,0.004891,+4.646435E+00
-3.222656,0.005268,+4.646435E+00
-3.21875,0.005268,+4.646435E+00
-3.214844,0.005268,+4.646435E+00
-3.210938,0.005645,+4.646435E+00
-3.207031,0.00577,+4.646435E+00
-3.203125,0.006147,+4.646435E+00
-3.199219,0.006273,+4.646435E+00
-3.195313,0.006147,+4.646435E+00
-3.191406,0.006147,+4.646435E+00
-3.1875,0.006147,+4.646435E+00
-3.183594,0.006147,+4.646435E+00
-3.179688,0.006022,+4.646435E+00
-3.175781,0.005519,+4.646435E+00
-3.171875,0.005268,+4.646435E+00
-3.167969,0.005268,+4.646435E+00
-3.164063,0.005142,+4.646435E+00
-3.160156,0.005142,+4.646435E+00
-3.15625,0.004891,+4.646435E+00
-3.152344,0.00464,+4.646435E+00
-3.148438,0.00464,+4.646435E+00
-3.144531,0.004514,+4.646435E+00
-3.140625,0.004388,+4.646435E+00
-3.136719,0.004263,+4.646435E+00
-3.132813,0.004011,+4.646435E+00
-3.128906,0.003886,+4.646435E+00
-3.125,0.004011,+4.646435E+00
-3.121094,0.003886,+4.646435E+00
-3.117188,0.003635,+4.646435E+00
-3.113281,0.003635,+4.646435E+00
-3.109375,0.003509,+4.646435E+00
-3.105469,0.003635,+4.646435E+00
-3.101563,0.003509,+4.646435E+00
-3.097656,0.003383,+4.646435E+00
-3.09375,0.003258,+4.646435E+00
-3.089844,0.003258,+4.646435E+00
-3.085938,0.003258,+4.646435E+00
-3.082031,0.003258,+4.646435E+00
-3.078125,0.003006,+4.646435E+00
-3.074219,0.002881,+4.646435E+00
-3.070313,0.002755,+4.646435E+00
-3.066406,0.002755,+4.646435E+00
-3.0625,0.002755,+4.646435E+00
-3.058594,0.00263,+4.646435E+00
-3.054688,0.002504,+4.646435E+00
-3.050781,0.002504,+4.646435E+00
-3.046875,0.002504,+4.646435E+00
-3.042969,0.002504,+4.646435E+00
-3.039063,0.002378,+4.646435E+00
-3.035156,0.002253,+4.646435E+00
-3.03125,0.002253,+4.646435E+00
-3.027344,0.002253,+4.646435E+00
-3.023438,0.002253,+4.646435E+00
-3.019531,0.002253,+4.646435E+00
-3.015625,0.002127,+4.646435E+00
-3.011719,0.002127,+4.646435E+00
-3.007813,0.002127,+4.646435E+00
-3.003906,0.002253,+4.646435E+00
-3.0,0.002127,+4.646435E+00
-2.996094,0.002127,+4.646435E+00
-2.992188,0.002001,+4.646435E+00
-2.988281,0.002127,+4.646435E+00
-2.984375,0.002127,+4.646435E+00
-2.980469,0.002127,+4.646435E+00
-2.976563,0.002001,+4.646435E+00
-2.972656,0.001876,+4.646435E+00
-2.96875,0.001876,+4.646435E+00
-2.964844,0.002001,+4.646435E+00
-2.960938,0.001876,+4.646435E+00
-2.957031,0.001876,+4.646435E+00
-2.953125,0.00175,+4.646435E+00
-2.949219,0.001876,+4.646435E+00
-2.945313,0.001876,+4.646435E+00
-2.941406,0.001876,+4.646435E+00
-2.9375,0.00175,+4.646435E+00
-2.933594,0.001625,+4.646435E+00
-2.929688,0.001625,+4.646435E+00
-2.925781,0.001625,+4.646435E+00
-2.921875,0.001625,+4.646435E+00
-2.917969,0.001625,+4.646435E+00
-2.914063,0.001499,+4.646435E+00
